source_file,distribution,num_simulations,network_optimistic,network_pessimistic,network_most_likely,pert_critical,pert_sd,bb2_critical_mean,bb2_critical_sd,bb2_critical_p99,bb2_critical_p10,bb2_critical_p25,lognormal_critical_mean,lognormal_critical_sd,lognormal_critical_p99,lognormal_critical_p10,lognormal_critical_p25,sim_mean,sim_std,sim_min,sim_p10,sim_p25,sim_max,sim_p50,sim_p90,sim_p95,sim_p99,pert_p1,pert_p10,pert_p20,pert_p25,pert_p30,pert_p40,pert_p50,pert_p60,pert_p70,pert_p75,pert_p80,pert_p90,pert_p95,pert_p99,pert_p99_9,bb2_p1,bb2_p10,bb2_p20,bb2_p25,bb2_p30,bb2_p40,bb2_p50,bb2_p60,bb2_p70,bb2_p75,bb2_p80,bb2_p90,bb2_p95,bb2_p99,bb2_p99_9,lognormal_p1,lognormal_p10,lognormal_p20,lognormal_p25,lognormal_p30,lognormal_p40,lognormal_p50,lognormal_p60,lognormal_p70,lognormal_p75,lognormal_p80,lognormal_p90,lognormal_p95,lognormal_p99,lognormal_p99_9,sim_p1,sim_p20,sim_p30,sim_p40,sim_p60,sim_p70,sim_p75,sim_p80,sim_p99_9,SP,TF,AD,LA,number_of_nodes,is_beta,is_lognormal,simulation_runtime_seconds
Set 1 SP_EV1,triangular,1000,20.8,31.2,26,26.0,1.024152766382481,26.0,0.8666666666666666,27.981073030072075,24.878892398564467,25.40486850446317,26.588046009555534,1.5749078407911508,31.200000000000003,24.76531180101081,25.463766889407943,25.979455820807704,1.2266445214527717,22.473691731468826,24.358751344090823,25.10806139439494,29.575749921139057,26.009310228046324,27.629802907771992,28.025049473141912,28.655301188101276,21.898654372928053,23.365019114200052,24.196618553550675,24.53813611381233,24.854110845521966,25.44104261385932,26.0,26.55895738614068,27.145889154478034,27.461863886187672,27.803381446449325,28.634980885799948,29.23174407464718,30.101345627071947,30.705460258975258,24.01892696992792,24.878892398564467,25.258762705886767,25.40486850446317,25.53669470184157,25.775826373259722,26.0,26.224173626740278,26.46330529815843,26.59513149553683,26.741237294113233,27.121107601435533,27.427974717415495,27.981073030072075,28.556478042265447,23.799242579239568,24.76531180101081,25.260037221724343,25.463766889407943,25.654641421832128,26.01936116349203,26.3849904967771,26.776233176609,27.2252158169323,27.488181375431115,27.79369036519074,28.666245939950812,29.468314889644645,31.200000000000003,33.55542886097446,23.18632329540628,24.905139232985473,25.32272773561027,25.644494295734123,26.3201981594697,26.66000040713462,26.815727935633753,27.039730334359767,29.09323842810164,0.069,0.519,0.444,0.032,30,0,0,0.02127869997639209
