PC1,PC2,PC3
-1.5600165346260164,0.5037204096373397,0.19260151623574995
-1.3938692602738016,1.7737352702304523,0.7580193244798664
-1.7947010352329695,0.5948869558447069,-0.32663694781038183
-2.307024548855945,-0.5135126570022125,-0.8389097001933433
-2.061832755733103,-0.49328274696003643,-0.38745189738911207
-1.9316369493654468,0.6937075357821472,-0.17023620662583974
-1.2932353444175022,1.1221329707143615,0.593460863107033
-1.8035279271577167,0.6647927275527451,0.010223947708422604
-1.8351040157071428,0.9465219876177717,0.0008478401883930961
-2.5090683316844578,0.4077804183909722,-0.4271763553191273
-2.1012674057250735,0.2849419722072747,-0.43858549760254695
-1.9644077427805327,0.15979906876610744,-0.5698514395463559
-2.1544177007271723,0.06604922483511841,-0.4617965468926758
-1.9216735239992613,0.41095165595539596,-0.49216340711610385
-1.8786817004301322,-0.7478102006993306,-0.1008471759932989
-2.110650989850623,-0.7553371676024851,-0.8482122459711918
-0.5997718128668984,2.576140446321168,1.6993588775979118
-2.1352277242946975,-0.6493396104783541,-0.4526985776848399
-1.3787904878129018,1.5983032168784832,0.8611463471758679
-1.6443159645069536,0.7960029818594506,-0.03354623886020262
-2.0981379496534913,0.3598873124841363,0.47306348820745714
-0.9056544133586504,1.9771865413606942,1.2226816450915554
-2.0149796482568747,-0.8717508882787968,-0.3468999605161979
-1.9288301307897495,0.4625187150593546,-0.32291312657110127
-1.7730577589881102,0.43210527820263245,0.10682460089620918
-2.3067347347371996,-0.5057840065849691,-0.8750154994532277
-1.7722036927013687,0.6448742535359994,-0.12187942806231043
-1.1763970210268289,1.7741400300066257,0.5026419428941965
-1.7961169292239536,0.8055387983372628,0.16717364722225553
-1.772119591221751,0.32515435577951995,0.07489661355806458
-1.2076956708855666,1.9894457113090391,0.983543973908274
-1.8051351316344586,1.2863282645805623,0.8141142929514888
-1.473419407290985,1.1289625661688636,0.14760115058089765
-1.8727688102974933,1.0535332385032368,0.191676312241355
-1.5666677376200997,1.4592903234815968,0.2919292544717108
-1.8195676831367693,0.8469828273797914,0.005971789977686583
-1.6700063504133533,1.1124922131648662,0.3460940099426004
-2.0347464763825704,-1.097208282288237,-0.7320053235064876
-2.1058334131300476,-0.14561767446799737,-0.7145745094615293
-1.737899912649432,1.1848497425610764,0.10916282129724503
-1.6185520377295688,1.3286736926607243,0.07590485857059592
-1.7835905235151668,-0.0490156121378673,-0.06198123271264434
-1.835078828847973,1.177628065690521,0.8807200061804168
-1.7833465197137714,0.035215823074057816,-0.14241259028298991
-1.9901791887129991,-0.5395859702022819,-0.571177611977702
-1.918706359378742,-0.10337960803160312,-0.47979979999893463
-2.0286855085937345,-0.8275697401839878,-0.5130111658299316
-1.870147047087884,-1.4539057655666583,-0.4741106086277012
-2.2938022184203466,0.7761518206765279,-0.43587032512459734
-2.1563142012993213,-0.5507832459727365,-0.9046262779185014
-1.8574533335644026,-0.5531291592634671,-0.33024473265546567
-1.3009869356467807,1.3170603600998314,0.7343382569445716
-1.7732530832096383,-0.7975897041320512,-0.12422746108424974
-2.381363506076966,0.2993198744090919,-0.28444471233748103
-2.7230064455156,-0.97951214256292,-0.6686272394372692
-1.6768345859378269,-0.49196255865509875,0.0251523467361816
-0.9960697293265575,1.4221786551896365,0.5047771058696287
-0.9317737115586099,1.1407485467414717,0.2191152007880163
-1.028522883095294,0.9335564273139005,-0.14903794120058844
-1.252175122091651,-0.6755322004701699,-0.2261809493342029
-1.625745317743033,-0.7643385065009931,-0.48326105140859293
-1.4949112970022715,0.001068024510535027,-0.5188485846927391
-1.2710806441061915,0.27121707817002705,-0.5872503724685997
-1.1702176539212386,0.3546922218466771,0.16067438491922442
-0.9867698910077382,0.40965243604533075,-0.4553129960385242
-2.2581689675615597,0.5412836058041224,-0.1290687625264088
-1.3148441418518697,-1.1263912142589465,-0.653868889541114
-1.5569417013288158,-1.0292348324653922,-0.46964964616722943
-1.0883951067575197,0.8444820660971197,-0.10006205839741425
-0.8420569174840422,0.995920530726407,-0.08402237362350676
-1.057184855572457,0.05226118529597019,-0.11982841406075234
-1.0705676656834424,-0.38715036171743006,-0.18182768539941715
-1.1228969037395333,-0.01638556741571485,-0.026248621430267516
-0.9914170627047068,0.6376652426749918,0.09126834418641938
-1.1400755844099135,0.34723810405257227,0.14753106937419283
-1.3280389269134731,-0.8948657417899727,-0.5767312881762592
-2.130766788055873,1.0269930703616252,0.3286953920531242
-1.6234882389904273,0.0707825454940639,-0.8662387192446444
-0.9885566232563702,0.04546220182858959,0.16522353150945956
-1.0207887236858635,0.4905144573263317,0.12117951540570768
-1.2720313318207137,0.7954234776601565,-0.058858761079124924
-1.308981567308835,-0.327307525796456,-0.3909643953829094
-1.2030038684282929,0.00801081469068724,-0.30247614912544046
-1.4074671790693918,-0.323112503591344,-0.462411345445881
-0.3846910064996804,2.2625072153163273,1.083267379413195
-1.101426648684204,-0.3912580721217874,-0.08423370928735345
-0.6055980796678557,1.533940938088607,0.541492572109373
-1.323472113101703,2.2807459858961567,1.4950794144462083
-1.2816993646646089,-0.44388250539668284,-0.00497754604760938
-1.1247733454928202,0.053214817680210406,-0.2882353092217315
-0.7434240595972883,1.5400696013931032,0.26193936822824193
-1.2612335720563352,-0.9201650190256507,-0.48101652606090267
-0.4099036490867648,1.9444936346621773,0.582244188569584
-1.2078977744729373,-0.5791113112263822,-0.38713133292570867
-0.9168399686776246,1.15117209146899,0.21818188974555258
-1.0273170519193509,-0.419138012699222,0.1951392990804584
-1.1731138608273128,1.0164262923614198,-0.126682522933242
-1.1739064007121582,-0.7299734766027942,-0.15189964056153693
-1.9767488019449673,1.2920495127972715,0.6243318987174729
-1.531750108549873,0.3117509148461322,-0.400304978608922
-1.1218745754026787,-1.1521196776263112,-0.24245656407788413
-0.47425529871208677,1.8432127672047591,0.8956729205585046
-1.8111409251275108,-1.1241224516050123,-0.6442807103493103
-1.3706613812254618,-0.3633823088074935,-0.18194098151030375
-0.4849155335737956,1.8354562411890947,0.6604130484619337
-1.2406129400365273,0.11991953321645375,-0.37029204420639955
-0.9268568865678917,1.7917476459944084,0.6572423345057092
-1.6471621508645382,-0.7512098478291799,-0.6168965331919153
-1.0865688790932666,-1.1462559079839891,-0.003033395158587289
-1.6976523895171949,1.700606515006106,0.936367032103208
-1.1604218313623271,-0.4134937257822802,-0.1724915654567505
-1.1228283174067826,0.06883530966891765,-0.08847423265019444
-1.1875185074509762,-0.40743125306656663,-0.6797531701893225
-1.2406436058231463,0.6741524340956668,-0.30502479004801286
-1.6512960751002272,-0.5827839688599362,-0.6783179701048382
-0.7370119604417283,1.1120066908417172,0.4182666678108952
-0.4450513967102662,2.2510931274008104,1.1346888097439913
-1.4253855398524464,-0.2707956463939539,-0.40583649169595537
-1.465885217221306,0.09064799651187153,-0.3020940536198933
-1.0333653578089435,-0.17303302249817365,0.2893498202707259
-2.3626616895701193,-0.34866381859166334,-0.2663004802848121
0.04732516459472337,2.4916823754372044,1.4115544326739233
-1.1979550784069042,0.5088318927187587,-0.37308065761079395
-0.7978734424156906,1.3069562578896552,0.21818790878161148
-1.3700898905697032,0.875237594566313,-0.22485557966972258
-1.44147142655256,0.9162932744496197,-0.23620994310175072
-0.8129394844902327,1.778849921451854,0.4923932612433529
-0.992637439082359,1.0786686955639164,0.3572177223011156
-0.8203351549734194,1.6370373557151283,0.41150464256910096
-1.2410935673047538,0.6419122972862371,-0.23593805833422288
-1.6571538656064224,-0.09653594309428205,-0.7591566074089938
-2.364993352394279,0.683651924477246,-0.015361709093872312
-1.1267819109654893,0.827499923293158,0.020323694969155516
-1.2567516964711336,0.3814266792733158,0.0037758454952041536
-1.2711081758735894,0.3140233749486269,0.1518659628504807
-1.1146321309151614,1.4161579343272694,0.364955935540474
-0.8895886867669754,1.489524072383229,0.2929537588696319
-1.1211044447703993,-0.5676255236830825,-0.28268753433412436
-1.1584113554782747,1.0600381639399368,0.048344092869272805
-1.5772148455903507,0.11855736175896402,-0.6190532655833332
-1.618057647195902,-0.26547169322461295,-0.8360659503915092
-0.41483829026856817,1.9595966887048486,0.7055295598778232
-1.9794843115486431,0.807700061092833,0.31869428675928385
-1.4810149612752626,-0.049822857655432394,-0.7876220471690698
-1.1386167386352843,0.9168810337588784,-0.15129531936347643
-1.7543454129854574,0.03657837451741114,-0.8801095721187752
-1.0876322372506295,0.5539282277528784,0.005028576324661572
-1.086294613235048,-0.6823108277829018,-0.3311444238448295
